epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.7380897784233094,50.0,0.6249188333749771,88.88888888888889
2,0.6816046524047852,50.0,0.52069899837176,88.88888888888889
3,0.6131872415542603,64.0880503144654,0.4344862729310989,92.0335429769392
4,0.5412189656496048,82.51572327044025,0.374741101761659,93.71069182389937
5,0.4799736136198044,89.68553459119497,0.3439962531129519,95.80712788259959
6,0.4267147171497345,92.70440251572327,0.3087972914179166,99.58071278825996
7,0.38439013600349425,92.64150943396227,0.2893826112151146,100.0
8,0.3498647350072861,94.52830188679245,0.27517488300800325,100.0
9,0.32804879665374753,93.01886792452831,0.27381706684827806,97.69392033542977
10,0.3042886796593666,93.45911949685535,0.23925537293155988,100.0
