epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.7195056426525116,50.501882057716436,0.7061678745660437,22.98325722983257
2,0.7022505152225494,51.06649937264743,0.7709952161972782,11.11111111111111
3,0.700411022901535,50.87829360100376,0.720854436058596,12.024353120243532
4,0.6930697751045227,51.63111668757842,0.7048908285347812,22.678843226788434
5,0.6873002147674561,54.203262233375156,0.7318634620632034,11.11111111111111
6,0.6751582801342011,55.89711417816813,0.705414561622114,23.135464231354643
7,0.6405432152748108,58.34378920953576,0.6989101013505316,53.729071537290714
8,0.5911726033687592,68.5069008782936,0.6147157363144748,82.1917808219178
9,0.5053779500722885,78.98368883312422,0.5390770780034813,87.06240487062405
10,0.4139070612192154,88.45671267252196,0.4086018283683133,93.75951293759513
