epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.7485887265205383,49.68632371392723,0.8503216447600399,11.11111111111111
2,0.7077985203266144,50.062735257214555,0.7557524722742747,11.11111111111111
3,0.694927363395691,49.43538268506901,0.7037940003785742,17.960426179604262
4,0.6941372442245484,51.00376411543287,0.7549998666866716,11.11111111111111
5,0.6953069305419922,48.87076537013802,0.7405344786414181,11.11111111111111
6,0.6945877492427825,50.43914680050188,0.7328478334897972,11.11111111111111
7,0.693427060842514,51.00376411543287,0.7461780647197401,11.11111111111111
8,0.6942972016334533,48.306148055207025,0.7531948391213474,11.11111111111111
9,0.6938512659072876,48.24341279799247,0.7148918401764099,11.263318112633181
10,0.6927816808223725,52.0702634880803,0.7359278309776123,11.11111111111111
