epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.6959893560409546,47.60705289672544,0.7039471353803363,24.731182795698924
2,0.6898421740531921,50.62972292191436,0.6997235843113491,35.842293906810035
3,0.6567574870586396,54.09319899244333,0.6655666734491076,87.81362007168458
4,0.6265911722183227,62.72040302267003,0.634837464775358,88.88888888888889
5,0.5976654571294785,66.43576826196474,0.6125032595225743,88.88888888888889
6,0.5837589973211288,68.26196473551637,0.5900441859449659,88.88888888888889
7,0.5457631456851959,72.85894206549118,0.567234240259443,88.88888888888889
8,0.5507950693368912,71.22166246851386,0.5560712448188236,88.88888888888889
9,0.546616296172142,70.71788413098237,0.5496194494622094,88.88888888888889
10,0.40908904016017916,86.33501259445843,0.4061341668878283,97.67025089605735
