epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.7059224879741669,50.0,0.5861638699259076,88.88888888888889
2,0.7036333322525025,50.0,0.6082014560699462,88.88888888888889
3,0.6979712414741516,50.0,0.6340166475091662,88.88888888888889
4,0.6943048286437988,50.0,0.6436003242220197,88.88888888888889
5,0.6926758348941803,50.62972292191436,0.6449178806373052,88.88888888888889
6,0.6888039648532868,53.841309823677584,0.6450556014265333,88.88888888888889
7,0.6751959431171417,63.727959697733,0.620087092263358,89.24731182795699
8,0.6454219603538514,73.17380352644837,0.6025312040533338,89.96415770609319
9,0.6232341206073762,74.81108312342569,0.5556397983006068,94.44444444444444
10,0.5848566329479218,81.98992443324937,0.5284050532749721,93.36917562724014
